count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
7.0,1.0,0.14285714285714285,1.0,0.020833333333333332,1.0
4.0,1.0,0.25,1.0,0.045454545454545456,1.0
3.0,1.0,0.3333333333333333,1.0,0.043478260869565216,1.0
27.0,0.0,0.0,1.0,0.006666666666666667,0.0
18.0,0.0,0.0,1.0,0.009900990099009901,1.0
5.0,0.0,0.0,0.0,0.0,1.0
6.0,1.0,0.16666666666666666,1.0,0.03333333333333333,0.0
7.0,1.0,0.14285714285714285,1.0,0.025,0.0
11.0,2.0,0.18181818181818182,2.0,0.02702702702702703,1.0
10.0,1.0,0.1,1.0,0.019230769230769232,0.0
8.0,0.0,0.0,1.0,0.027777777777777776,1.0
12.0,0.0,0.0,1.0,0.015873015873015872,1.0
5.0,0.0,0.0,1.0,0.038461538461538464,1.0
25.0,0.0,0.0,1.0,0.007462686567164179,0.0
13.0,0.0,0.0,1.0,0.014705882352941176,1.0
25.0,1.0,0.04,1.0,0.007042253521126761,0.0
22.0,1.0,0.045454545454545456,1.0,0.007462686567164179,1.0
14.0,1.0,0.07142857142857142,1.0,0.012048192771084338,0.0
3.0,1.0,0.3333333333333333,1.0,0.047619047619047616,0.0
8.0,1.0,0.125,6.0,0.15384615384615385,1.0
10.0,1.0,0.1,1.0,0.013513513513513514,1.0
5.0,1.0,0.2,1.0,0.03571428571428571,1.0
4.0,1.0,0.25,1.0,0.037037037037037035,0.0
10.0,1.0,0.1,1.0,0.01818181818181818,1.0
15.0,0.0,0.0,1.0,0.012195121951219513,1.0
5.0,1.0,0.2,1.0,0.038461538461538464,1.0
3.0,1.0,0.3333333333333333,1.0,0.05263157894736842,1.0
5.0,1.0,0.2,1.0,0.030303030303030304,0.0
3.0,1.0,0.3333333333333333,1.0,0.047619047619047616,1.0
4.0,1.0,0.25,1.0,0.043478260869565216,1.0
8.0,1.0,0.125,1.0,0.027777777777777776,0.0
3.0,1.0,0.3333333333333333,1.0,0.047619047619047616,0.0
20.0,1.0,0.05,1.0,0.008620689655172414,0.0
31.0,2.0,0.06451612903225806,3.0,0.01818181818181818,0.0
19.0,0.0,0.0,0.0,0.0,1.0
12.0,0.0,0.0,1.0,0.017857142857142856,0.0
4.0,1.0,0.25,1.0,0.05263157894736842,1.0
7.0,1.0,0.14285714285714285,1.0,0.02631578947368421,1.0
8.0,1.0,0.125,1.0,0.023255813953488372,1.0
4.0,2.0,0.5,2.0,0.05405405405405406,1.0
2.0,1.0,0.5,1.0,0.07692307692307693,0.0
5.0,1.0,0.2,1.0,0.023809523809523808,1.0
12.0,1.0,0.08333333333333333,1.0,0.015384615384615385,1.0
18.0,2.0,0.1111111111111111,2.0,0.02,1.0
5.0,1.0,0.2,1.0,0.038461538461538464,0.0
11.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,1.0,0.02702702702702703,1.0
4.0,1.0,0.25,1.0,0.047619047619047616,1.0
4.0,1.0,0.25,1.0,0.037037037037037035,1.0
2.0,1.0,0.5,1.0,0.08333333333333333,0.0
31.0,1.0,0.03225806451612903,1.0,0.0051813471502590676,1.0
18.0,3.0,0.16666666666666666,3.0,0.03260869565217391,0.0
19.0,1.0,0.05263157894736842,1.0,0.008849557522123894,1.0
14.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,1.0,0.009708737864077669,0.0
27.0,1.0,0.037037037037037035,1.0,0.007246376811594203,1.0
8.0,1.0,0.125,1.0,0.025,1.0
28.0,1.0,0.03571428571428571,2.0,0.012903225806451613,1.0
21.0,1.0,0.047619047619047616,1.0,0.006993006993006993,1.0
6.0,0.0,0.0,1.0,0.03333333333333333,1.0
18.0,1.0,0.05555555555555555,1.0,0.008620689655172414,1.0
15.0,0.0,0.0,1.0,0.014492753623188406,1.0
1.0,1.0,1.0,1.0,0.09090909090909091,0.0
7.0,3.0,0.42857142857142855,3.0,0.07894736842105263,0.0
9.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.25,1.0,0.047619047619047616,0.0
10.0,1.0,0.1,1.0,0.01639344262295082,0.0
6.0,2.0,0.3333333333333333,2.0,0.06896551724137931,0.0
9.0,0.0,0.0,0.0,0.0,0.0
13.0,1.0,0.07692307692307693,1.0,0.013888888888888888,1.0
18.0,1.0,0.05555555555555555,1.0,0.007518796992481203,1.0
7.0,1.0,0.14285714285714285,1.0,0.02702702702702703,0.0
35.0,1.0,0.02857142857142857,1.0,0.00546448087431694,1.0
27.0,4.0,0.14814814814814814,4.0,0.022857142857142857,1.0
11.0,1.0,0.09090909090909091,1.0,0.017241379310344827,0.0
6.0,3.0,0.5,3.0,0.08108108108108109,0.0
16.0,2.0,0.125,4.0,0.05405405405405406,0.0
14.0,1.0,0.07142857142857142,1.0,0.012658227848101266,1.0
17.0,2.0,0.11764705882352941,2.0,0.01818181818181818,1.0
14.0,3.0,0.21428571428571427,3.0,0.030612244897959183,1.0
4.0,1.0,0.25,1.0,0.04,0.0
22.0,0.0,0.0,0.0,0.0,1.0
6.0,1.0,0.16666666666666666,1.0,0.03125,0.0
21.0,1.0,0.047619047619047616,1.0,0.007042253521126761,1.0
14.0,4.0,0.2857142857142857,4.0,0.04395604395604396,0.0
8.0,3.0,0.375,3.0,0.06521739130434782,1.0
3.0,1.0,0.3333333333333333,1.0,0.07142857142857142,1.0
5.0,1.0,0.2,1.0,0.041666666666666664,1.0
7.0,1.0,0.14285714285714285,1.0,0.02857142857142857,0.0
19.0,4.0,0.21052631578947367,4.0,0.03361344537815126,1.0
24.0,0.0,0.0,1.0,0.0078125,1.0
2.0,1.0,0.5,1.0,0.08333333333333333,0.0
6.0,0.0,0.0,1.0,0.04,1.0
5.0,1.0,0.2,1.0,0.03125,1.0
7.0,2.0,0.2857142857142857,2.0,0.045454545454545456,0.0
7.0,2.0,0.2857142857142857,2.0,0.046511627906976744,0.0
9.0,1.0,0.1111111111111111,2.0,0.05555555555555555,0.0
8.0,1.0,0.125,1.0,0.018867924528301886,0.0
18.0,2.0,0.1111111111111111,2.0,0.01680672268907563,1.0
24.0,1.0,0.041666666666666664,1.0,0.007352941176470588,1.0
16.0,0.0,0.0,1.0,0.010752688172043012,1.0
23.0,0.0,0.0,1.0,0.008695652173913044,1.0
19.0,0.0,0.0,1.0,0.010526315789473684,0.0
15.0,1.0,0.06666666666666667,1.0,0.014705882352941176,0.0
19.0,1.0,0.05263157894736842,1.0,0.010101010101010102,1.0
15.0,2.0,0.13333333333333333,2.0,0.024390243902439025,0.0
9.0,0.0,0.0,1.0,0.022222222222222223,1.0
5.0,0.0,0.0,1.0,0.03225806451612903,1.0
2.0,1.0,0.5,1.0,0.08333333333333333,0.0
8.0,1.0,0.125,1.0,0.022222222222222223,1.0
10.0,1.0,0.1,1.0,0.014705882352941176,0.0
11.0,1.0,0.09090909090909091,1.0,0.01694915254237288,1.0
13.0,4.0,0.3076923076923077,4.0,0.05194805194805195,1.0
9.0,0.0,0.0,1.0,0.01818181818181818,1.0
7.0,1.0,0.14285714285714285,1.0,0.020833333333333332,1.0
19.0,1.0,0.05263157894736842,1.0,0.008620689655172414,0.0
39.0,1.0,0.02564102564102564,1.0,0.00423728813559322,0.0
21.0,2.0,0.09523809523809523,2.0,0.017241379310344827,0.0
20.0,3.0,0.15,3.0,0.023255813953488372,0.0
6.0,1.0,0.16666666666666666,1.0,0.034482758620689655,0.0
19.0,3.0,0.15789473684210525,7.0,0.0660377358490566,0.0
22.0,0.0,0.0,1.0,0.009523809523809525,1.0
19.0,1.0,0.05263157894736842,1.0,0.009900990099009901,0.0
3.0,1.0,0.3333333333333333,1.0,0.09090909090909091,0.0
24.0,0.0,0.0,1.0,0.006944444444444444,1.0
8.0,1.0,0.125,1.0,0.027777777777777776,0.0
9.0,2.0,0.2222222222222222,2.0,0.030303030303030304,1.0
8.0,2.0,0.25,2.0,0.043478260869565216,0.0
5.0,0.0,0.0,0.0,0.0,1.0
13.0,1.0,0.07692307692307693,1.0,0.01098901098901099,1.0
8.0,2.0,0.25,2.0,0.0425531914893617,1.0
6.0,1.0,0.16666666666666666,1.0,0.02564102564102564,1.0
19.0,1.0,0.05263157894736842,1.0,0.009345794392523364,0.0
2.0,1.0,0.5,1.0,0.07692307692307693,1.0
3.0,1.0,0.3333333333333333,1.0,0.05555555555555555,1.0
2.0,1.0,0.5,1.0,0.08333333333333333,0.0
11.0,1.0,0.09090909090909091,1.0,0.014084507042253521,1.0
21.0,0.0,0.0,1.0,0.008771929824561403,0.0
5.0,1.0,0.2,1.0,0.05263157894736842,0.0
6.0,1.0,0.16666666666666666,1.0,0.034482758620689655,1.0
5.0,1.0,0.2,1.0,0.030303030303030304,1.0
7.0,1.0,0.14285714285714285,1.0,0.017543859649122806,1.0
7.0,1.0,0.14285714285714285,1.0,0.025,1.0
7.0,1.0,0.14285714285714285,1.0,0.02631578947368421,0.0
9.0,1.0,0.1111111111111111,1.0,0.02127659574468085,0.0
9.0,1.0,0.1111111111111111,1.0,0.020833333333333332,1.0
14.0,1.0,0.07142857142857142,1.0,0.014084507042253521,1.0
8.0,1.0,0.125,1.0,0.027777777777777776,0.0
25.0,2.0,0.08,2.0,0.016666666666666666,1.0
17.0,1.0,0.058823529411764705,1.0,0.010869565217391304,0.0
7.0,1.0,0.14285714285714285,1.0,0.024390243902439025,1.0
7.0,1.0,0.14285714285714285,1.0,0.02702702702702703,0.0
23.0,1.0,0.043478260869565216,1.0,0.007692307692307693,1.0
2.0,1.0,0.5,1.0,0.08333333333333333,0.0
35.0,2.0,0.05714285714285714,2.0,0.008333333333333333,1.0
10.0,1.0,0.1,1.0,0.017857142857142856,0.0
2.0,1.0,0.5,1.0,0.07142857142857142,0.0
18.0,2.0,0.1111111111111111,3.0,0.02912621359223301,1.0
15.0,1.0,0.06666666666666667,1.0,0.013333333333333334,0.0
12.0,0.0,0.0,1.0,0.013888888888888888,1.0
19.0,1.0,0.05263157894736842,1.0,0.008264462809917356,1.0
11.0,1.0,0.09090909090909091,1.0,0.0136986301369863,1.0
8.0,1.0,0.125,1.0,0.0196078431372549,1.0
21.0,1.0,0.047619047619047616,1.0,0.008928571428571428,1.0
18.0,2.0,0.1111111111111111,2.0,0.017391304347826087,0.0
9.0,1.0,0.1111111111111111,1.0,0.018518518518518517,1.0
10.0,1.0,0.1,1.0,0.015625,0.0
10.0,3.0,0.3,6.0,0.09375,0.0
13.0,2.0,0.15384615384615385,6.0,0.08695652173913043,1.0
16.0,1.0,0.0625,1.0,0.011235955056179775,1.0
14.0,1.0,0.07142857142857142,1.0,0.012658227848101266,1.0
3.0,1.0,0.3333333333333333,1.0,0.08333333333333333,0.0
23.0,3.0,0.13043478260869565,4.0,0.03076923076923077,1.0
14.0,3.0,0.21428571428571427,3.0,0.0375,1.0
9.0,3.0,0.3333333333333333,3.0,0.05357142857142857,1.0
11.0,1.0,0.09090909090909091,1.0,0.017543859649122806,0.0
10.0,1.0,0.1,1.0,0.02,1.0
12.0,1.0,0.08333333333333333,1.0,0.013333333333333334,1.0
3.0,1.0,0.3333333333333333,1.0,0.058823529411764705,1.0
3.0,1.0,0.3333333333333333,1.0,0.045454545454545456,0.0
34.0,0.0,0.0,0.0,0.0,1.0
17.0,0.0,0.0,0.0,0.0,1.0
10.0,1.0,0.1,1.0,0.01694915254237288,1.0
19.0,0.0,0.0,0.0,0.0,1.0
17.0,1.0,0.058823529411764705,1.0,0.0078125,1.0
18.0,0.0,0.0,0.0,0.0,1.0
17.0,1.0,0.058823529411764705,1.0,0.011235955056179775,0.0
5.0,1.0,0.2,1.0,0.043478260869565216,0.0
16.0,1.0,0.0625,1.0,0.00847457627118644,1.0
4.0,1.0,0.25,1.0,0.0625,0.0
25.0,1.0,0.04,1.0,0.00684931506849315,1.0
56.0,2.0,0.03571428571428571,2.0,0.006389776357827476,1.0
13.0,1.0,0.07692307692307693,1.0,0.012987012987012988,0.0
23.0,1.0,0.043478260869565216,1.0,0.008547008547008548,1.0
35.0,3.0,0.08571428571428572,3.0,0.014150943396226415,1.0
10.0,1.0,0.1,1.0,0.019230769230769232,0.0
21.0,0.0,0.0,1.0,0.007575757575757576,1.0
12.0,1.0,0.08333333333333333,1.0,0.01639344262295082,0.0
10.0,1.0,0.1,1.0,0.015873015873015872,0.0
13.0,0.0,0.0,1.0,0.01818181818181818,0.0
12.0,1.0,0.08333333333333333,1.0,0.015873015873015872,1.0
8.0,1.0,0.125,1.0,0.0196078431372549,1.0
10.0,0.0,0.0,1.0,0.018867924528301886,1.0
28.0,1.0,0.03571428571428571,1.0,0.0064516129032258064,1.0
10.0,1.0,0.1,1.0,0.017857142857142856,0.0
25.0,1.0,0.04,1.0,0.00684931506849315,1.0
40.0,1.0,0.025,1.0,0.003952569169960474,1.0
30.0,3.0,0.1,4.0,0.02185792349726776,0.0
5.0,1.0,0.2,1.0,0.02631578947368421,0.0
24.0,0.0,0.0,0.0,0.0,1.0
4.0,1.0,0.25,1.0,0.03125,1.0
14.0,1.0,0.07142857142857142,1.0,0.010869565217391304,1.0
6.0,1.0,0.16666666666666666,1.0,0.02,1.0
7.0,1.0,0.14285714285714285,1.0,0.02564102564102564,0.0
12.0,1.0,0.08333333333333333,1.0,0.01282051282051282,0.0
21.0,1.0,0.047619047619047616,1.0,0.007633587786259542,0.0
36.0,1.0,0.027777777777777776,1.0,0.0045045045045045045,1.0
22.0,1.0,0.045454545454545456,1.0,0.007874015748031496,0.0
10.0,1.0,0.1,1.0,0.014492753623188406,0.0
16.0,2.0,0.125,2.0,0.022988505747126436,0.0
26.0,0.0,0.0,0.0,0.0,1.0
11.0,1.0,0.09090909090909091,1.0,0.01694915254237288,1.0
31.0,0.0,0.0,1.0,0.006329113924050633,1.0
3.0,1.0,0.3333333333333333,1.0,0.05555555555555555,0.0
3.0,1.0,0.3333333333333333,1.0,0.04,1.0
24.0,1.0,0.041666666666666664,1.0,0.0072992700729927005,0.0
6.0,0.0,0.0,1.0,0.034482758620689655,1.0
11.0,1.0,0.09090909090909091,1.0,0.015151515151515152,0.0
13.0,1.0,0.07692307692307693,1.0,0.01694915254237288,1.0
12.0,0.0,0.0,1.0,0.016129032258064516,1.0
10.0,2.0,0.2,2.0,0.029850746268656716,1.0
7.0,1.0,0.14285714285714285,1.0,0.027777777777777776,0.0
35.0,0.0,0.0,1.0,0.005235602094240838,1.0
9.0,1.0,0.1111111111111111,1.0,0.019230769230769232,0.0
24.0,1.0,0.041666666666666664,1.0,0.007633587786259542,1.0
22.0,0.0,0.0,1.0,0.009615384615384616,0.0
11.0,0.0,0.0,0.0,0.0,1.0
9.0,1.0,0.1111111111111111,1.0,0.018518518518518517,0.0
15.0,0.0,0.0,1.0,0.014705882352941176,1.0
12.0,1.0,0.08333333333333333,1.0,0.01639344262295082,1.0
3.0,1.0,0.3333333333333333,1.0,0.041666666666666664,0.0
28.0,0.0,0.0,0.0,0.0,1.0
28.0,1.0,0.03571428571428571,1.0,0.006172839506172839,1.0
19.0,0.0,0.0,0.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,1.0
25.0,1.0,0.04,1.0,0.007042253521126761,1.0
21.0,2.0,0.09523809523809523,2.0,0.019230769230769232,0.0
16.0,0.0,0.0,1.0,0.011111111111111112,1.0
19.0,1.0,0.05263157894736842,1.0,0.010309278350515464,0.0
14.0,1.0,0.07142857142857142,1.0,0.01282051282051282,0.0
9.0,3.0,0.3333333333333333,3.0,0.0625,0.0
11.0,1.0,0.09090909090909091,1.0,0.014705882352941176,1.0
9.0,1.0,0.1111111111111111,1.0,0.01818181818181818,0.0
5.0,2.0,0.4,2.0,0.0625,0.0
6.0,0.0,0.0,1.0,0.043478260869565216,1.0
4.0,1.0,0.25,1.0,0.043478260869565216,1.0
4.0,1.0,0.25,1.0,0.05263157894736842,0.0
5.0,1.0,0.2,1.0,0.045454545454545456,1.0
7.0,0.0,0.0,1.0,0.038461538461538464,1.0
3.0,1.0,0.3333333333333333,1.0,0.0625,0.0
33.0,1.0,0.030303030303030304,1.0,0.0049504950495049506,1.0
12.0,0.0,0.0,1.0,0.015625,1.0
12.0,0.0,0.0,1.0,0.01639344262295082,1.0
21.0,0.0,0.0,1.0,0.008403361344537815,0.0
3.0,1.0,0.3333333333333333,1.0,0.06666666666666667,0.0
19.0,1.0,0.05263157894736842,1.0,0.009433962264150943,1.0
19.0,3.0,0.15789473684210525,3.0,0.02027027027027027,1.0
7.0,0.0,0.0,1.0,0.027777777777777776,1.0
6.0,1.0,0.16666666666666666,1.0,0.03225806451612903,0.0
6.0,1.0,0.16666666666666666,1.0,0.022222222222222223,1.0
21.0,1.0,0.047619047619047616,1.0,0.009345794392523364,0.0
3.0,1.0,0.3333333333333333,1.0,0.07142857142857142,1.0
7.0,1.0,0.14285714285714285,1.0,0.02040816326530612,0.0
29.0,1.0,0.034482758620689655,1.0,0.00625,0.0
15.0,0.0,0.0,1.0,0.012048192771084338,1.0
8.0,2.0,0.25,2.0,0.04878048780487805,1.0
13.0,1.0,0.07692307692307693,1.0,0.013888888888888888,1.0
8.0,1.0,0.125,1.0,0.01818181818181818,1.0
18.0,0.0,0.0,1.0,0.010416666666666666,1.0
7.0,1.0,0.14285714285714285,1.0,0.03225806451612903,1.0
16.0,1.0,0.0625,1.0,0.0136986301369863,0.0
8.0,1.0,0.125,1.0,0.020833333333333332,1.0
11.0,1.0,0.09090909090909091,1.0,0.017857142857142856,0.0
11.0,1.0,0.09090909090909091,1.0,0.016129032258064516,0.0
2.0,1.0,0.5,11.0,0.7857142857142857,0.0
2.0,1.0,0.5,1.0,0.125,0.0
4.0,1.0,0.25,1.0,0.029411764705882353,0.0
29.0,1.0,0.034482758620689655,1.0,0.005747126436781609,0.0
12.0,1.0,0.08333333333333333,1.0,0.0136986301369863,0.0
17.0,1.0,0.058823529411764705,1.0,0.010416666666666666,1.0
6.0,1.0,0.16666666666666666,1.0,0.030303030303030304,1.0
14.0,1.0,0.07142857142857142,1.0,0.015151515151515152,0.0
12.0,0.0,0.0,1.0,0.01694915254237288,0.0
5.0,0.0,0.0,1.0,0.03225806451612903,1.0
11.0,0.0,0.0,1.0,0.017543859649122806,0.0
4.0,1.0,0.25,1.0,0.043478260869565216,0.0
7.0,2.0,0.2857142857142857,2.0,0.05,0.0
18.0,1.0,0.05555555555555555,2.0,0.020618556701030927,0.0
38.0,1.0,0.02631578947368421,2.0,0.009478672985781991,1.0
8.0,1.0,0.125,1.0,0.021739130434782608,1.0
14.0,0.0,0.0,1.0,0.010101010101010102,1.0
12.0,0.0,0.0,1.0,0.016666666666666666,1.0
5.0,2.0,0.4,2.0,0.08695652173913043,1.0
10.0,2.0,0.2,2.0,0.038461538461538464,0.0
16.0,1.0,0.0625,1.0,0.0125,1.0
24.0,2.0,0.08333333333333333,2.0,0.016129032258064516,0.0
26.0,1.0,0.038461538461538464,1.0,0.007194244604316547,1.0
16.0,1.0,0.0625,1.0,0.011627906976744186,1.0
12.0,1.0,0.08333333333333333,1.0,0.016129032258064516,0.0
14.0,1.0,0.07142857142857142,2.0,0.03076923076923077,0.0
2.0,1.0,0.5,1.0,0.08333333333333333,0.0
16.0,6.0,0.375,6.0,0.07058823529411765,1.0
10.0,4.0,0.4,4.0,0.07272727272727272,0.0
6.0,0.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,1.0,0.011111111111111112,1.0
6.0,2.0,0.3333333333333333,2.0,0.05,0.0
22.0,2.0,0.09090909090909091,2.0,0.013888888888888888,1.0
14.0,1.0,0.07142857142857142,1.0,0.016129032258064516,0.0
17.0,1.0,0.058823529411764705,1.0,0.01020408163265306,0.0
7.0,2.0,0.2857142857142857,2.0,0.046511627906976744,0.0
30.0,1.0,0.03333333333333333,1.0,0.006666666666666667,0.0
22.0,4.0,0.18181818181818182,6.0,0.04316546762589928,1.0
14.0,1.0,0.07142857142857142,1.0,0.012195121951219513,0.0
12.0,0.0,0.0,1.0,0.012048192771084338,1.0
11.0,1.0,0.09090909090909091,1.0,0.018518518518518517,0.0
25.0,0.0,0.0,1.0,0.008333333333333333,1.0
17.0,1.0,0.058823529411764705,1.0,0.009708737864077669,1.0
9.0,1.0,0.1111111111111111,1.0,0.017857142857142856,0.0
8.0,3.0,0.375,3.0,0.06382978723404255,1.0
8.0,1.0,0.125,1.0,0.025,1.0
8.0,1.0,0.125,1.0,0.020833333333333332,1.0
3.0,0.0,0.0,0.0,0.0,1.0
5.0,1.0,0.2,1.0,0.04,1.0
5.0,1.0,0.2,1.0,0.043478260869565216,0.0
40.0,6.0,0.15,7.0,0.029661016949152543,1.0
15.0,1.0,0.06666666666666667,1.0,0.012345679012345678,0.0
7.0,2.0,0.2857142857142857,2.0,0.05555555555555555,1.0
6.0,1.0,0.16666666666666666,1.0,0.022222222222222223,1.0
11.0,0.0,0.0,1.0,0.020833333333333332,1.0
14.0,1.0,0.07142857142857142,3.0,0.04054054054054054,0.0
8.0,0.0,0.0,1.0,0.018518518518518517,0.0
7.0,1.0,0.14285714285714285,1.0,0.02127659574468085,1.0
10.0,0.0,0.0,1.0,0.023255813953488372,1.0
8.0,1.0,0.125,1.0,0.0196078431372549,1.0
15.0,1.0,0.06666666666666667,1.0,0.011627906976744186,0.0
34.0,1.0,0.029411764705882353,3.0,0.016853932584269662,1.0
3.0,1.0,0.3333333333333333,1.0,0.08333333333333333,0.0
12.0,2.0,0.16666666666666666,2.0,0.021052631578947368,1.0
21.0,1.0,0.047619047619047616,1.0,0.007575757575757576,1.0
15.0,2.0,0.13333333333333333,2.0,0.020202020202020204,1.0
3.0,1.0,0.3333333333333333,1.0,0.07142857142857142,1.0
19.0,0.0,0.0,1.0,0.009174311926605505,1.0
36.0,1.0,0.027777777777777776,1.0,0.0047169811320754715,1.0
41.0,0.0,0.0,3.0,0.014084507042253521,1.0
15.0,0.0,0.0,0.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0
16.0,2.0,0.125,2.0,0.017094017094017096,1.0
14.0,1.0,0.07142857142857142,1.0,0.014492753623188406,1.0
9.0,1.0,0.1111111111111111,1.0,0.021739130434782608,1.0
14.0,0.0,0.0,1.0,0.013157894736842105,1.0
10.0,0.0,0.0,1.0,0.025,1.0
7.0,1.0,0.14285714285714285,1.0,0.03571428571428571,0.0
6.0,1.0,0.16666666666666666,1.0,0.034482758620689655,0.0
9.0,1.0,0.1111111111111111,1.0,0.021739130434782608,0.0
21.0,0.0,0.0,1.0,0.008547008547008548,0.0
22.0,2.0,0.09090909090909091,2.0,0.015625,0.0
6.0,1.0,0.16666666666666666,1.0,0.03125,0.0
8.0,1.0,0.125,1.0,0.022222222222222223,1.0
5.0,0.0,0.0,1.0,0.03571428571428571,1.0
3.0,1.0,0.3333333333333333,1.0,0.05,1.0
19.0,3.0,0.15789473684210525,3.0,0.02459016393442623,1.0
4.0,1.0,0.25,1.0,0.03571428571428571,0.0
23.0,1.0,0.043478260869565216,1.0,0.006756756756756757,1.0
7.0,0.0,0.0,1.0,0.030303030303030304,1.0
8.0,1.0,0.125,1.0,0.02127659574468085,1.0
7.0,0.0,0.0,0.0,0.0,1.0
9.0,1.0,0.1111111111111111,1.0,0.024390243902439025,0.0
8.0,1.0,0.125,1.0,0.027777777777777776,0.0
15.0,0.0,0.0,1.0,0.011363636363636364,0.0
8.0,2.0,0.25,2.0,0.03636363636363636,0.0
16.0,1.0,0.0625,2.0,0.020618556701030927,0.0
17.0,1.0,0.058823529411764705,1.0,0.01020408163265306,1.0
11.0,1.0,0.09090909090909091,1.0,0.015384615384615385,0.0
9.0,1.0,0.1111111111111111,1.0,0.019230769230769232,0.0
6.0,1.0,0.16666666666666666,1.0,0.03125,1.0
5.0,1.0,0.2,1.0,0.038461538461538464,0.0
18.0,0.0,0.0,0.0,0.0,0.0
23.0,1.0,0.043478260869565216,1.0,0.007751937984496124,1.0
15.0,1.0,0.06666666666666667,1.0,0.011494252873563218,1.0
31.0,1.0,0.03225806451612903,1.0,0.005050505050505051,0.0
