lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
3.0,0.0,3.0,0.0,0.375,0.0,0.375,0.0,0.0
5.0,4.0,1.0,0.0,0.09433962264150944,0.07547169811320754,0.018867924528301886,0.0,0.0
3.0,2.0,1.0,0.0,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.0
6.0,4.0,2.0,0.0,0.1875,0.125,0.0625,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,0.0,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,3.0,0.0,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.0,0.0
1.0,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0
4.0,2.0,2.0,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0
4.0,4.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,2.0,0.0,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.0,0.0
2.0,2.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0
1.0,0.0,1.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0
2.0,2.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,1.0,0.4,0.4,0.0,0.2,0.0
1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0
3.0,0.0,3.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
2.0,2.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0
3.0,2.0,1.0,0.0,0.12,0.08,0.04,0.0,0.0
2.0,1.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0
3.0,1.0,2.0,0.0,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.0,0.0
1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
5.0,2.0,3.0,0.0,0.1282051282051282,0.05128205128205128,0.07692307692307693,0.0,0.0
3.0,2.0,1.0,1.0,0.12,0.08,0.04,0.04,0.0
1.0,0.0,1.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.0,0.0
2.0,2.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0
6.0,4.0,2.0,0.0,0.12,0.08,0.04,0.0,0.0
3.0,2.0,1.0,0.0,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0,0.0
1.0,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0
1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
2.0,2.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0
4.0,3.0,1.0,1.0,0.16,0.12,0.04,0.04,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0
5.0,3.0,2.0,0.0,0.0847457627118644,0.05084745762711865,0.03389830508474576,0.0,0.0
4.0,3.0,1.0,0.0,0.0784313725490196,0.058823529411764705,0.0196078431372549,0.0,0.0
1.0,1.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0
2.0,1.0,1.0,1.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0
2.0,1.0,1.0,0.0,0.08,0.04,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3.0,5.0,0.0,0.0898876404494382,0.033707865168539325,0.056179775280898875,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,2.0,0.0,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.0,0.0
1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
2.0,1.0,1.0,1.0,0.25,0.125,0.125,0.125,0.0
3.0,3.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0
3.0,1.0,2.0,0.0,0.15,0.05,0.1,0.0,0.0
1.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
5.0,4.0,1.0,0.0,0.14705882352941177,0.11764705882352941,0.029411764705882353,0.0,0.0
2.0,0.0,2.0,1.0,0.25,0.0,0.25,0.125,0.0
3.0,2.0,1.0,1.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0
2.0,1.0,1.0,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.0
2.0,1.0,1.0,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0
1.0,1.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.0,0.0
1.0,1.0,0.0,1.0,0.0625,0.0625,0.0,0.0625,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
1.0,1.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0
1.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
5.0,3.0,2.0,0.0,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.0,0.0
2.0,1.0,1.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0
2.0,2.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.08,0.04,0.04,0.0,0.0
4.0,3.0,2.0,0.0,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.0,0.0
3.0,3.0,0.0,0.0,0.075,0.075,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0
3.0,2.0,1.0,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.0
4.0,2.0,2.0,0.0,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.0,0.0
1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0
2.0,0.0,2.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
2.0,2.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
7.0,7.0,0.0,0.0,0.14583333333333334,0.14583333333333334,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0
2.0,2.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
4.0,2.0,2.0,0.0,0.125,0.0625,0.0625,0.0,0.0
2.0,0.0,2.0,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0
1.0,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,3.0,0.0,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
5.0,3.0,2.0,0.0,0.05952380952380952,0.03571428571428571,0.023809523809523808,0.0,0.0
2.0,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0
2.0,2.0,0.0,1.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0
1.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,0.0
1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,2.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.0
2.0,2.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.0
3.0,2.0,1.0,0.0,0.12,0.08,0.04,0.0,0.0
2.0,1.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
2.0,1.0,1.0,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0
4.0,2.0,2.0,0.0,0.0547945205479452,0.0273972602739726,0.0273972602739726,0.0,0.0
2.0,2.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.04,0.0,0.04,0.0,0.0
1.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0
2.0,2.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0
3.0,2.0,1.0,0.0,0.1875,0.125,0.0625,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
2.0,1.0,1.0,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0
2.0,1.0,1.0,1.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
2.0,1.0,1.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0
2.0,2.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
4.0,2.0,2.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0
1.0,1.0,0.0,1.0,0.125,0.125,0.0,0.125,0.0
2.0,0.0,2.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0
1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0
5.0,1.0,4.0,0.0,0.06666666666666667,0.013333333333333334,0.05333333333333334,0.0,0.0
4.0,2.0,2.0,0.0,0.125,0.0625,0.0625,0.0,0.0
2.0,2.0,1.0,0.0,0.125,0.125,0.0625,0.0,0.0
1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
1.0,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0
2.0,2.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0
9.0,6.0,3.0,0.0,0.06164383561643835,0.0410958904109589,0.02054794520547945,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,3.0,0.0,0.08108108108108109,0.0,0.08108108108108109,0.0,0.0
5.0,4.0,1.0,0.0,0.14285714285714285,0.11428571428571428,0.02857142857142857,0.0,0.0
2.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0
1.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.0
4.0,3.0,1.0,0.0,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.0,0.0
1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0
4.0,3.0,1.0,0.0,0.06896551724137931,0.05172413793103448,0.017241379310344827,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0
1.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
6.0,2.0,4.0,0.0,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.0,0.0
1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0
1.0,1.0,0.0,1.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,1.0,0.0,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0
4.0,3.0,1.0,0.0,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0
5.0,4.0,2.0,1.0,0.13157894736842105,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.0
4.0,2.0,2.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0
1.0,1.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0
2.0,2.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0
1.0,0.0,1.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0
3.0,1.0,2.0,0.0,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.0,0.0
3.0,1.0,2.0,1.0,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.07894736842105263,0.07894736842105263,0.0,0.0,0.0
7.0,4.0,3.0,0.0,0.12962962962962962,0.07407407407407407,0.05555555555555555,0.0,0.0
1.0,1.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.09375,0.09375,0.0,0.0,0.0
