count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
2.0,1.0,0.5,1.0,0.1111111111111111,0.0
9.0,1.0,0.1111111111111111,2.0,0.04,1.0
6.0,1.0,0.16666666666666666,1.0,0.03225806451612903,0.0
42.0,1.0,0.023809523809523808,1.0,0.004761904761904762,1.0
13.0,0.0,0.0,0.0,0.0,1.0
10.0,3.0,0.3,3.0,0.05555555555555555,1.0
5.0,0.0,0.0,1.0,0.03333333333333333,1.0
15.0,0.0,0.0,1.0,0.011235955056179775,1.0
5.0,0.0,0.0,1.0,0.038461538461538464,1.0
19.0,1.0,0.05263157894736842,1.0,0.010526315789473684,1.0
9.0,1.0,0.1111111111111111,1.0,0.020833333333333332,1.0
27.0,1.0,0.037037037037037035,1.0,0.006993006993006993,1.0
8.0,1.0,0.125,1.0,0.020833333333333332,0.0
42.0,3.0,0.07142857142857142,6.0,0.02654867256637168,1.0
32.0,2.0,0.0625,6.0,0.03571428571428571,1.0
12.0,3.0,0.25,11.0,0.21153846153846154,1.0
23.0,1.0,0.043478260869565216,1.0,0.0078125,1.0
4.0,1.0,0.25,1.0,0.0625,0.0
20.0,4.0,0.2,22.0,0.18181818181818182,0.0
36.0,1.0,0.027777777777777776,3.0,0.016216216216216217,1.0
30.0,2.0,0.06666666666666667,2.0,0.010526315789473684,1.0
22.0,2.0,0.09090909090909091,3.0,0.0234375,1.0
36.0,3.0,0.08333333333333333,3.0,0.016042780748663103,1.0
15.0,3.0,0.2,3.0,0.043478260869565216,0.0
3.0,1.0,0.3333333333333333,9.0,0.42857142857142855,0.0
15.0,1.0,0.06666666666666667,1.0,0.0136986301369863,1.0
17.0,1.0,0.058823529411764705,1.0,0.010638297872340425,1.0
16.0,2.0,0.125,4.0,0.0392156862745098,0.0
12.0,0.0,0.0,1.0,0.014705882352941176,0.0
31.0,0.0,0.0,1.0,0.006711409395973154,1.0
38.0,0.0,0.0,1.0,0.0049504950495049506,1.0
48.0,1.0,0.020833333333333332,1.0,0.0038314176245210726,1.0
10.0,1.0,0.1,1.0,0.015151515151515152,0.0
11.0,1.0,0.09090909090909091,1.0,0.013333333333333334,0.0
20.0,1.0,0.05,1.0,0.008928571428571428,1.0
7.0,0.0,0.0,1.0,0.027777777777777776,1.0
21.0,1.0,0.047619047619047616,1.0,0.00819672131147541,1.0
12.0,1.0,0.08333333333333333,1.0,0.013333333333333334,1.0
11.0,1.0,0.09090909090909091,1.0,0.01639344262295082,0.0
18.0,1.0,0.05555555555555555,1.0,0.009708737864077669,1.0
15.0,1.0,0.06666666666666667,1.0,0.0125,1.0
7.0,1.0,0.14285714285714285,1.0,0.024390243902439025,1.0
16.0,0.0,0.0,1.0,0.013157894736842105,0.0
11.0,1.0,0.09090909090909091,1.0,0.0196078431372549,1.0
14.0,1.0,0.07142857142857142,1.0,0.01282051282051282,1.0
15.0,0.0,0.0,1.0,0.010638297872340425,0.0
4.0,1.0,0.25,1.0,0.03125,0.0
11.0,1.0,0.09090909090909091,1.0,0.01694915254237288,0.0
8.0,1.0,0.125,1.0,0.02564102564102564,0.0
11.0,1.0,0.09090909090909091,1.0,0.012658227848101266,1.0
5.0,1.0,0.2,1.0,0.04,1.0
7.0,1.0,0.14285714285714285,1.0,0.023809523809523808,0.0
37.0,0.0,0.0,1.0,0.004484304932735426,1.0
9.0,1.0,0.1111111111111111,1.0,0.016666666666666666,1.0
22.0,0.0,0.0,1.0,0.007142857142857143,1.0
23.0,1.0,0.043478260869565216,1.0,0.007692307692307693,1.0
6.0,0.0,0.0,1.0,0.02857142857142857,1.0
4.0,0.0,0.0,1.0,0.038461538461538464,1.0
39.0,2.0,0.05128205128205128,2.0,0.007722007722007722,1.0
11.0,1.0,0.09090909090909091,1.0,0.016129032258064516,0.0
10.0,1.0,0.1,1.0,0.016666666666666666,1.0
2.0,1.0,0.5,1.0,0.06666666666666667,0.0
0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.0,0.14285714285714285,1.0,0.023255813953488372,0.0
15.0,1.0,0.06666666666666667,1.0,0.011627906976744186,0.0
6.0,1.0,0.16666666666666666,1.0,0.02702702702702703,0.0
12.0,0.0,0.0,1.0,0.017857142857142856,1.0
28.0,1.0,0.03571428571428571,1.0,0.00625,1.0
18.0,1.0,0.05555555555555555,1.0,0.010309278350515464,0.0
6.0,1.0,0.16666666666666666,1.0,0.034482758620689655,0.0
15.0,0.0,0.0,1.0,0.013333333333333334,1.0
23.0,1.0,0.043478260869565216,1.0,0.007518796992481203,1.0
15.0,0.0,0.0,1.0,0.013333333333333334,1.0
6.0,0.0,0.0,1.0,0.03333333333333333,1.0
24.0,1.0,0.041666666666666664,1.0,0.007518796992481203,1.0
17.0,0.0,0.0,1.0,0.010638297872340425,1.0
2.0,1.0,0.5,1.0,0.07142857142857142,0.0
33.0,2.0,0.06060606060606061,4.0,0.020100502512562814,1.0
6.0,1.0,0.16666666666666666,1.0,0.02631578947368421,1.0
2.0,1.0,0.5,1.0,0.07692307692307693,0.0
1.0,1.0,1.0,1.0,0.2,0.0
5.0,1.0,0.2,2.0,0.07142857142857142,0.0
47.0,4.0,0.0851063829787234,5.0,0.020161290322580645,1.0
22.0,6.0,0.2727272727272727,6.0,0.048,1.0
29.0,1.0,0.034482758620689655,2.0,0.012048192771084338,0.0
14.0,1.0,0.07142857142857142,1.0,0.010526315789473684,1.0
9.0,1.0,0.1111111111111111,1.0,0.015625,0.0
